Time,Output Voltage,DS Voltage
12.123229,2.224510315128664,12.108733398437499
12.134852,2.224510315128664,12.102450927734374
12.143061,2.224510315128664,12.115015869140624
12.153444,2.224510315128664,12.121298339843749
12.164364,2.224510315128664,12.108733398437499
12.174889,2.224510315128664,12.108733398437499
12.183768,2.224510315128664,12.115015869140624
12.197763,2.224510315128664,12.127580810546874
12.219802,2.224510315128664,12.13386328125
12.223687,2.224510315128664,12.13386328125
12.224911,2.224510315128664,12.13386328125
12.235084,2.224510315128664,12.127580810546874
12.243476,2.224510315128664,12.121298339843749
12.260738,2.224510315128664,12.096168457031249
12.265024,2.224510315128664,12.121298339843749
12.281833,2.224510315128664,12.108733398437499
12.285194,2.224510315128664,12.127580810546874
12.294413,2.224510315128664,12.127580810546874
12.317568,2.224510315128664,12.121298339843749
12.32237,2.224510315128664,12.127580810546874
12.323874,2.224510315128664,12.127580810546874
12.336193,2.224510315128664,12.127580810546874
12.343185,2.224510315128664,12.121298339843749
12.354726,2.224510315128664,12.140145751953124
12.364284,2.224510315128664,12.127580810546874
12.376816,2.224510315128664,12.115015869140624
12.383341,2.224510315128664,12.140145751953124
12.393171,2.224510315128664,12.121298339843749
12.406473,2.224510315128664,12.121298339843749
12.416822,2.224510315128664,12.115015869140624
12.424533,2.224510315128664,12.127580810546874
12.435181,2.224510315128664,12.115015869140624
12.44419,2.224510315128664,12.127580810546874
12.452621,2.224510315128664,12.13386328125
12.465408,2.224510315128664,12.14642822265625
12.473839,2.224510315128664,12.14642822265625
12.483846,2.224510315128664,12.13386328125
12.493409,2.224510315128664,12.14642822265625
12.507677,-10.168951366180938,10.801979492187499
12.513919,-12.0,9.8973037109375
12.524215,-12.0,9.58318017578125
12.532673,-12.0,9.978975830078125
12.54526,-12.0,10.443878662109375
12.553072,-12.0,10.481573486328125
12.56412,-12.0,10.933911376953125
12.574284,-12.0,11.285729736328125
12.58521,-12.0,11.178927734375
12.593058,-12.0,11.009301025390625
12.605202,-12.0,10.73915478515625
12.61333,-12.0,10.644917724609375
12.623499,-12.0,10.732872314453125
12.63463,-12.0,10.833391845703124
12.644841,-12.0,11.021865966796875
12.653737,-12.0,10.96532373046875
12.664422,-12.0,11.0281484375
12.675961,-12.0,11.065843261718749
12.683271,-12.0,11.14123291015625
12.695255,-12.0,11.2040576171875
12.704338,-12.0,11.235469970703125
12.712719,-12.0,11.323424560546874
12.725595,-12.0,11.4050966796875
12.73325,-12.0,11.461638916015625
12.744486,-12.0,11.54331103515625
12.75608,-12.0,11.624983154296874
12.76445,-12.0,11.66896044921875
12.775351,-12.0,11.681525390625
12.784462,-12.0,11.763197509765625
12.79241,-12.0,11.712937744140625
12.803382,-12.0,11.74435009765625
12.816976,-12.0,11.788327392578125
12.824059,-12.0,11.8071748046875
12.834629,-12.0,11.813457275390624
12.843162,-12.0,11.9076943359375
12.854607,-12.0,11.93282421875
12.864615,-12.0,11.69409033203125
12.873849,-12.0,11.285729736328125
12.883082,-12.0,10.896216552734375
12.89601,-12.0,10.720307373046875
12.90459,-12.0,10.68889501953125
12.916476,-12.0,10.933911376953125
12.923723,-12.0,10.959041259765625
12.934736,-12.0,11.1035380859375
12.945488,-12.0,11.1537978515625
12.95826,-12.0,11.373684326171874
12.968172,-12.0,11.4050966796875
12.97378,-12.0,11.36740185546875
12.98428,-12.0,11.44279150390625
12.994702,-10.52221551766639,11.461638916015625
13.008249,-10.869395651701119,11.574723388671874
13.01838,-7.354305866955221,11.888846923828124
13.024374,-5.204759373423595,11.8071748046875
13.035167,-5.750666823221512,11.844869628906249
13.04541,-5.6143502647553065,11.54331103515625
13.058112,-3.6216242210256846,11.89512939453125
13.064315,-3.4774443837622027,11.964236572265625
13.073252,-3.5155174744061664,12.02077880859375
13.092937,-3.5060073251179023,12.052191162109375
13.094796,-2.9228827971995086,12.052191162109375
13.104417,-3.070375949005454,12.121298339843749
13.112773,-2.294228851620421,12.096168457031249
13.123744,-2.4903708409551073,12.152710693359374
13.132998,-1.727701511840596,12.127580810546874
13.147334,-1.9203853426871336,12.19668798828125
13.153008,-1.3127834425010687,12.190405517578125
13.164425,-1.4662491390723456,12.202970458984375
13.172592,-1.0230697629644232,12.19668798828125
13.18867,-1.1349679366692804,12.202970458984375
13.193227,-0.9121314468052883,12.202970458984375
13.204458,-0.9683821058735008,12.215535400390625
13.212629,-0.9473671467281851,12.202970458984375
13.225931,-0.9526672250076279,12.202970458984375
13.232978,-0.9896031823018112,12.228100341796875
13.246061,-0.9802995485936137,12.228100341796875
13.252466,-1.0693825345031516,12.240665283203125
